3-2_(1É–-1É–)1É–ReliableRequirementTable_3É–Cap_[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,,10Å`20%,,,,,,,,
20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,,20Å`30%,,,,,,,,
30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,,30Å`40%,,,,,,,,
40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,,40Å`50%,,,,,,,,
50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,,50Å`60%,,,,,,,,
60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,,60Å`70%,,,,,,,,
70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,,70Å`80%,,,,,,,,
80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,,80Å`90%,,,,,,,,
90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,,90Å`100%,,,,,,,,
ìåãû 2026/4,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2026/5,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2026/6,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2026/7,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2026/8,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2026/9,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2026/10,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2026/11,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2026/12,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2027/1,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2027/2,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,ìåãû 2027/3,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû
0Å`10%,0,6,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,20,0,0,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,1,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,0,0
10Å`20%,0,10,126,234,251,22,0,0,10Å`20%,0,0,0,0,296,78,4,0,10Å`20%,0,0,0,0,293,121,4,0,10Å`20%,0,0,41,75,110,97,0,0,10Å`20%,0,0,0,0,0,0,0,0,10Å`20%,0,0,119,139,94,59,0,0,10Å`20%,0,0,0,0,17,0,0,0,10Å`20%,0,0,0,0,12,0,0,0,10Å`20%,0,0,0,0,0,0,0,0,10Å`20%,0,0,0,0,0,0,0,0,10Å`20%,0,0,14,307,0,0,0,0,10Å`20%,0,0,0,307,0,0,0,0
20Å`30%,0,14,270,1007,766,64,0,0,20Å`30%,0,0,516,993,728,221,29,0,20Å`30%,0,0,414,947,380,204,25,0,20Å`30%,0,0,244,340,330,181,27,0,20Å`30%,0,0,106,439,554,0,0,0,20Å`30%,0,0,192,231,828,167,0,0,20Å`30%,0,7,31,56,81,105,0,0,20Å`30%,0,0,0,258,199,32,0,0,20Å`30%,0,0,0,0,370,129,0,0,20Å`30%,0,0,0,195,278,13,0,0,20Å`30%,0,2,83,298,275,28,0,0,20Å`30%,0,0,0,586,0,0,0,0
30Å`40%,0,17,426,1328,704,244,0,0,30Å`40%,0,0,431,1340,621,406,11,0,30Å`40%,0,0,366,858,791,453,13,0,30Å`40%,0,0,512,736,818,663,54,0,30Å`40%,0,0,92,410,321,0,0,0,30Å`40%,0,0,235,590,402,221,0,0,30Å`40%,0,15,46,77,475,213,0,0,30Å`40%,0,0,50,731,199,244,0,0,30Å`40%,0,0,0,0,220,338,0,0,30Å`40%,0,0,0,219,250,43,0,0,30Å`40%,0,0,275,578,881,267,0,0,30Å`40%,0,12,222,1435,1150,691,0,0
40Å`50%,0,20,242,723,1191,562,10,0,40Å`50%,0,0,275,1064,1091,705,1,0,40Å`50%,0,0,600,1094,937,702,2,0,40Å`50%,0,11,495,898,1060,1145,80,0,40Å`50%,0,0,496,584,577,472,0,0,40Å`50%,0,0,279,949,535,501,0,0,40Å`50%,0,23,61,98,547,576,0,0,40Å`50%,0,0,43,1035,273,45,0,0,40Å`50%,0,0,20,179,276,237,0,0,40Å`50%,0,0,0,114,222,72,0,0,40Å`50%,0,0,228,473,1607,588,0,0,40Å`50%,0,4,229,953,1471,288,0,0
50Å`60%,0,23,67,535,967,225,0,0,50Å`60%,0,0,260,787,1315,316,140,0,50Å`60%,0,0,377,727,1033,427,73,0,50Å`60%,0,12,362,584,569,750,71,0,50Å`60%,0,51,914,1280,964,43,0,0,50Å`60%,0,37,907,1606,1568,423,0,0,50Å`60%,0,20,55,1413,1349,50,0,0,50Å`60%,0,0,36,1340,991,93,0,0,50Å`60%,0,0,4,843,610,288,0,0,50Å`60%,0,0,0,123,194,102,0,0,50Å`60%,0,0,182,775,1228,558,0,0,50Å`60%,0,6,126,613,1113,232,0,0
60Å`70%,0,26,279,730,587,444,0,0,60Å`70%,0,0,287,673,792,201,0,0,60Å`70%,0,0,242,328,890,113,0,0,60Å`70%,0,14,313,270,515,418,0,0,60Å`70%,0,33,491,1360,820,48,0,0,60Å`70%,0,41,762,1410,895,345,0,0,60Å`70%,0,17,50,1405,881,211,0,0,60Å`70%,0,0,28,281,722,53,0,0,60Å`70%,0,0,0,386,212,253,0,0,60Å`70%,0,0,38,102,166,131,0,0,60Å`70%,0,0,135,1087,829,380,0,0,60Å`70%,0,8,333,1114,756,398,0,0
70Å`80%,0,74,491,908,950,992,0,0,70Å`80%,0,72,141,147,153,747,0,0,70Å`80%,0,26,64,377,748,91,0,0,70Å`80%,0,8,249,463,461,87,0,0,70Å`80%,0,7,641,2050,356,53,0,0,70Å`80%,0,29,617,1587,655,266,0,0,70Å`80%,0,1,149,1398,413,142,0,0,70Å`80%,0,0,21,87,453,14,0,0,70Å`80%,0,0,0,216,471,187,0,0,70Å`80%,0,0,25,81,138,161,0,0,70Å`80%,0,0,89,1618,429,202,0,0,70Å`80%,0,6,540,1071,945,819,0,0
80Å`90%,0,0,0,487,881,582,0,0,80Å`90%,0,0,0,0,0,390,0,0,80Å`90%,0,39,105,93,82,70,0,0,80Å`90%,0,30,50,44,8,90,0,0,80Å`90%,0,4,791,1577,818,58,0,0,80Å`90%,0,25,762,1765,977,188,0,0,80Å`90%,0,0,248,485,411,73,0,0,80Å`90%,0,0,13,325,77,59,0,0,80Å`90%,0,0,0,46,26,60,0,0,80Å`90%,0,0,12,111,209,60,0,0,80Å`90%,0,0,0,912,30,24,0,0,80Å`90%,0,5,93,369,645,495,0,0
90Å`100%,0,0,0,0,0,171,0,0,90Å`100%,0,0,0,0,0,186,0,0,90Å`100%,0,53,123,158,0,0,0,0,90Å`100%,0,32,8,66,58,22,0,0,90Å`100%,0,31,74,66,58,21,0,0,90Å`100%,0,48,136,98,104,110,0,0,90Å`100%,0,0,0,390,192,0,0,0,90Å`100%,0,0,6,173,82,29,0,0,90Å`100%,0,0,0,0,82,30,0,0,90Å`100%,0,0,0,0,281,30,0,0,90Å`100%,0,0,0,68,41,13,0,0,90Å`100%,0,0,0,0,0,171,0,0
íÜïî 2026/4,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2026/5,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2026/6,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2026/7,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2026/8,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2026/9,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2026/10,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2026/11,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2026/12,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2027/1,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2027/2,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû,íÜïî 2027/3,0Å`3éû,3Å`6éû,6Å`9éû,9Å`12éû,12Å`15éû,15Å`18éû,18Å`21éû,21Å`24éû
0Å`10%,0,11,16,15,15,14,13,0,0Å`10%,0,0,0,0,0,0,11,0,0Å`10%,0,11,13,15,16,18,18,0,0Å`10%,0,11,12,13,13,14,14,0,0Å`10%,0,1,4,7,10,13,15,0,0Å`10%,0,6,9,10,11,13,14,0,0Å`10%,0,0,79,129,37,24,12,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,0,0,0Å`10%,0,0,0,0,0,0,9,0,0Å`10%,0,22,23,20,17,14,11,0,0Å`10%,0,18,17,16,16,15,14,0
10Å`20%,0,13,21,42,63,63,3,0,10Å`20%,0,0,0,0,0,72,0,0,10Å`20%,0,0,65,117,148,74,16,0,10Å`20%,0,0,227,81,30,14,16,0,10Å`20%,0,0,36,165,91,49,14,7,10Å`20%,0,0,28,255,286,78,0,0,10Å`20%,0,0,68,195,269,34,0,0,10Å`20%,0,0,0,0,0,0,0,0,10Å`20%,0,0,0,0,0,0,0,0,10Å`20%,0,0,0,0,0,135,0,0,10Å`20%,0,0,12,446,326,102,0,0,10Å`20%,0,0,175,258,176,94,15,0
20Å`30%,0,23,180,167,290,78,3,0,20Å`30%,0,0,185,240,295,131,0,0,20Å`30%,4,0,116,218,280,212,15,0,20Å`30%,0,0,330,149,48,15,14,0,20Å`30%,0,0,288,323,172,85,12,2,20Å`30%,0,0,47,349,430,105,0,1,20Å`30%,0,0,57,300,371,43,0,18,20Å`30%,0,0,54,0,0,0,0,9,20Å`30%,0,0,73,0,0,0,0,9,20Å`30%,0,0,40,16,83,151,0,0,20Å`30%,0,0,149,941,273,159,0,0,20Å`30%,0,0,113,669,588,80,15,0
30Å`40%,0,0,225,708,348,186,4,0,30Å`40%,0,0,282,320,635,357,0,0,30Å`40%,10,0,167,320,726,225,14,0,30Å`40%,10,0,553,217,65,16,13,0,30Å`40%,0,0,558,500,407,122,10,7,30Å`40%,5,0,451,513,574,132,0,4,30Å`40%,5,1,185,385,515,53,0,4,30Å`40%,9,0,52,493,327,78,0,7,30Å`40%,0,0,78,518,276,0,0,0,30Å`40%,0,0,177,549,927,157,0,0,30Å`40%,0,0,260,572,440,25,0,0,30Å`40%,0,0,209,468,873,128,15,0
40Å`50%,0,0,329,912,1495,294,4,0,40Å`50%,18,0,379,808,1237,530,0,7,40Å`50%,27,0,407,722,1442,533,12,7,40Å`50%,27,0,748,480,82,17,12,11,40Å`50%,24,0,598,798,831,158,8,19,40Å`50%,1,0,384,830,825,158,0,27,40Å`50%,0,0,314,1013,840,62,0,14,40Å`50%,13,0,278,784,676,123,0,5,40Å`50%,0,0,83,357,513,6,0,0,40Å`50%,0,0,19,377,1327,139,0,0,40Å`50%,0,0,125,521,1292,157,0,0,40Å`50%,0,0,108,296,1482,137,10,0
50Å`60%,20,0,414,859,1228,898,34,0,50Å`60%,22,0,655,813,1347,719,0,6,50Å`60%,27,0,647,816,1217,485,11,19,50Å`60%,36,0,465,742,813,175,10,22,50Å`60%,13,0,293,1130,688,130,6,15,50Å`60%,14,0,346,1077,943,185,0,22,50Å`60%,0,0,337,1219,887,134,0,22,50Å`60%,0,0,463,1220,934,221,0,24,50Å`60%,0,0,87,196,744,11,0,0,50Å`60%,0,0,171,504,1047,156,0,0,50Å`60%,9,0,277,748,1276,256,0,0,50Å`60%,11,0,285,434,1202,776,15,0
60Å`70%,35,0,650,1066,1193,785,37,4,60Å`70%,27,0,450,812,1199,714,0,4,60Å`70%,20,0,418,1005,1154,436,10,0,60Å`70%,0,0,332,976,854,300,9,23,60Å`70%,29,0,152,884,669,268,7,14,60Å`70%,29,0,170,970,768,186,0,4,60Å`70%,0,0,141,1162,733,94,0,3,60Å`70%,0,0,265,1311,705,258,0,0,60Å`70%,0,0,117,308,608,0,0,0,60Å`70%,0,0,14,964,590,189,0,0,60Å`70%,21,0,294,975,853,636,0,0,60Å`70%,42,0,668,958,1068,631,17,0
70Å`80%,33,0,378,1273,1157,573,30,12,70Å`80%,26,0,199,966,1047,545,0,0,70Å`80%,7,0,262,873,1090,419,8,0,70Å`80%,0,0,308,850,885,426,8,19,70Å`80%,2,0,269,671,761,405,7,3,70Å`80%,0,0,239,459,680,188,0,2,70Å`80%,0,0,155,773,768,54,0,8,70Å`80%,0,0,67,930,476,296,0,0,70Å`80%,0,0,28,421,473,0,0,0,70Å`80%,0,0,168,703,518,313,0,0,70Å`80%,24,0,312,971,742,448,0,0,70Å`80%,27,0,170,1134,933,424,0,4
80Å`90%,0,0,281,1434,648,360,24,20,80Å`90%,0,0,133,498,427,376,0,0,80Å`90%,0,0,222,616,287,229,7,0,80Å`90%,0,0,277,443,213,122,7,25,80Å`90%,47,0,241,458,302,168,8,45,80Å`90%,0,0,235,352,177,0,0,8,80Å`90%,0,0,116,384,185,0,0,13,80Å`90%,0,0,0,549,277,0,0,0,80Å`90%,0,0,0,346,161,0,0,0,80Å`90%,0,0,171,479,357,0,0,0,80Å`90%,0,0,127,574,360,0,0,0,80Å`90%,0,0,100,1011,523,244,0,18
90Å`100%,0,0,0,446,277,264,0,27,90Å`100%,0,0,0,117,104,140,0,0,90Å`100%,0,0,217,295,283,136,0,0,90Å`100%,0,0,218,121,168,102,0,26,90Å`100%,29,0,253,165,254,91,0,60,90Å`100%,0,0,0,69,0,0,0,81,90Å`100%,0,0,0,0,0,0,0,18,90Å`100%,0,0,0,0,0,0,0,0,90Å`100%,0,0,0,0,0,0,0,0,90Å`100%,0,0,0,0,0,0,0,0,90Å`100%,0,0,0,377,0,0,0,26,90Å`100%,0,0,0,363,314,346,0,31
